file,type,class_name,species,start,length,label
nips4b_birds_trainfile099.wav,bird,Galthe_song,Galerida theklae,1.360544218,0.069659864,33
nips4b_birds_trainfile316.wav,bird,Turmer_call,Turdus merula,1.6965079369999998,0.558730159,6
nips4b_birds_trainfile660.wav,bird,Trotro_song,Troglodytes troglodytes,4.50122449,0.06530612200000001,46
nips4b_birds_trainfile541.wav,bird,Sylatr_song,Sylvia atricapilla,0.244897959,0.2,63
nips4b_birds_trainfile046.wav,bird,Sylatr_call,Sylvia atricapilla,4.821043083999999,0.026122449,41
nips4b_birds_trainfile013.wav,bird,Sylund_song,Sylvia undata,4.2938775510000005,0.115918367,18
nips4b_birds_trainfile383.wav,bird,Denmaj_call,Dendrocopos major,0.39473922899999997,0.029024942999999997,75
nips4b_birds_trainfile291.wav,bird,Denmaj_call,Dendrocopos major,4.564897959,0.029387755,75
nips4b_birds_trainfile252.wav,bird,Carcar_call,Carduelis carduelis,4.739773243,0.034829932,67
nips4b_birds_trainfile016.wav,bird,Cetcet_song,Cettia cetti,1.081904762,0.07111111099999999,23
nips4b_birds_trainfile583.wav,bird,Alaarv_song,Alauda arvensis,1.565170068,0.11537415,44
nips4b_birds_trainfile192.wav,bird,Parate_song,Periparus ater,0.506122449,0.146938776,8
nips4b_birds_trainfile243.wav,bird,Parate_song,Periparus ater,2.8444444439999996,0.086349206,8
nips4b_birds_trainfile409.wav,bird,Trotro_song,Troglodytes troglodytes,4.286984127,0.185759637,46
nips4b_birds_trainfile035.wav,bird,Regign_song,Regulus ignicapillus,1.608707483,0.222040816,35
nips4b_birds_trainfile564.wav,bird,Galthe_song,Galerida theklae,0.372244898,0.069659864,33
nips4b_birds_trainfile183.wav,bird,Phycol_song,Phylloscopus collybita,0.600816327,0.17306122399999999,53
nips4b_birds_trainfile038.wav,bird,Galthe_song,Galerida theklae,3.125986395,0.10884353699999999,33
nips4b_birds_trainfile043.wav,bird,Parcae_call,Cyanistes caeruleus,1.726984127,0.046439909,21
nips4b_birds_trainfile153.wav,bird,Fricoe_call,Fringilla coelebs,1.103673469,0.11428571400000001,61
nips4b_birds_trainfile078.wav,bird,Anttri_song,Anthus trivialis,0.6791836729999999,0.04244898,39
nips4b_birds_trainfile674.wav,bird,Embcir_call,Emberiza cirlus,1.1987301590000001,0.08707483,58
nips4b_birds_trainfile162.wav,bird,Galcri_song,Galerida cristata,0.975238095,0.08707483,65
nips4b_birds_trainfile539.wav,bird,Strtur_song,Streptopelia turtur,3.5555555560000003,0.484716553,70
nips4b_birds_trainfile300.wav,bird,Loxcur_call,Loxia curvirostra,3.1136507939999998,0.021587302000000003,57
nips4b_birds_trainfile125.wav,bird,Oriori_song,Oriolus oriolus,3.991836735,0.342857143,26
nips4b_birds_trainfile060.wav,bird,Petpet_song,Petronia petronia,1.410612245,0.38893424,5
nips4b_birds_trainfile195.wav,bird,Alaarv_song,Alauda arvensis,2.10031746,0.24,44
nips4b_birds_trainfile121.wav,bird,Parcae_song,Cyanistes caeruleus,1.3757823130000002,0.104489796,60
nips4b_birds_trainfile368.wav,bird,Alaarv_song,Alauda arvensis,2.27047619,0.062222222,44
nips4b_birds_trainfile440.wav,bird,Prumod_song,Prunella modularis,0.013061224,1.874285714,7
nips4b_birds_trainfile467.wav,bird,Sylatr_song,Sylvia atricapilla,2.401814059,0.0769161,63
nips4b_birds_trainfile655.wav,bird,Carcar_call,Carduelis carduelis,1.084444444,0.043174603,67
nips4b_birds_trainfile504.wav,bird,Butbut_call,Buteo buteo,1.393197279,0.28444444399999996,0
nips4b_birds_trainfile682.wav,bird,Sylund_song,Sylvia undata,0.29877551,0.068571429,18
nips4b_birds_trainfile078.wav,bird,Anttri_song,Anthus trivialis,3.7061224489999995,0.11428571400000001,39
nips4b_birds_trainfile013.wav,bird,Sylund_song,Sylvia undata,4.440816327,0.04571428599999999,18
nips4b_birds_trainfile656.wav,bird,Carcar_song,Carduelis carduelis,3.13324263,0.049342404000000006,27
nips4b_birds_trainfile462.wav,bird,Lusmeg_song,Luscinia megarhynchos,1.142857143,0.11428571400000001,32
nips4b_birds_trainfile383.wav,bird,Denmaj_call,Dendrocopos major,2.8408163269999998,0.026122449,75
nips4b_birds_trainfile208.wav,bird,Sylcan_call,Sylvia cantillans,2.368435374,0.03047619,40
nips4b_birds_trainfile126.wav,bird,Lusmeg_song,Luscinia megarhynchos,0.23877551,0.116326531,32
nips4b_birds_trainfile046.wav,bird,Sylatr_call,Sylvia atricapilla,0.641451247,0.031927437999999995,41
nips4b_birds_trainfile080.wav,bird,Petpet_song,Petronia petronia,2.089795918,0.19446712,5
nips4b_birds_trainfile205.wav,bird,Carcan_song,Linaria cannabina,0.102312925,0.069659864,14
nips4b_birds_trainfile465.wav,bird,Parate_song,Periparus ater,4.76952381,0.099047619,8
nips4b_birds_trainfile461.wav,bird,Turmer_song,Turdus merula,0.104489796,0.626938776,11
nips4b_birds_trainfile321.wav,bird,Butbut_call,Buteo buteo,3.6048979589999997,0.24961451199999998,0
nips4b_birds_trainfile485.wav,bird,Anttri_song,Anthus trivialis,3.2990476189999995,0.152380952,39
nips4b_birds_trainfile418.wav,bird,Lopcri_call,Lophophanes cristatus,0.269931973,0.055147392,37
nips4b_birds_trainfile465.wav,bird,Anttri_song,Anthus trivialis,1.668571429,0.134603175,39
nips4b_birds_trainfile226.wav,bird,Loxcur_call,Loxia curvirostra,0.745941043,0.084172336,57
nips4b_birds_trainfile515.wav,bird,Serser_song,Serinus serinus,0.820408163,0.163265306,30
nips4b_birds_trainfile482.wav,bird,Galthe_song,Galerida theklae,0.0043537409999999995,0.080544218,33
nips4b_birds_trainfile292.wav,bird,Sylmel_song,Sylvia melanocephala,2.2799092969999997,0.08707483,3
nips4b_birds_trainfile682.wav,bird,Sylund_song,Sylvia undata,1.172244898,0.06530612200000001,18
nips4b_birds_trainfile496.wav,bird,Sylcan_song,Sylvia cantillans,2.49324263,0.078367347,4
nips4b_birds_trainfile249.wav,bird,Sylcan_song,Sylvia cantillans,0.801088435,0.081269841,4
nips4b_birds_trainfile150.wav,bird,Parcae_song,Cyanistes caeruleus,0.714013605,0.113197279,60
nips4b_birds_trainfile149.wav,bird,Lusmeg_song,Luscinia megarhynchos,2.078185941,0.156734694,32
nips4b_birds_trainfile438.wav,bird,Regign_song,Regulus ignicapillus,2.321632653,0.078367347,35
nips4b_birds_trainfile654.wav,bird,Petpet_song,Petronia petronia,1.175510204,0.185759637,5
nips4b_birds_trainfile183.wav,bird,Phycol_song,Phylloscopus collybita,0.969795918,0.163265306,53
nips4b_birds_trainfile185.wav,bird,Carcan_call,Linaria cannabina,1.56154195,0.031927437999999995,19
nips4b_birds_trainfile356.wav,bird,Trotro_song,Troglodytes troglodytes,1.4280272109999999,0.203174603,46
nips4b_birds_trainfile058.wav,bird,Pyrpyr_call,Pyrrhula pyrrhula,4.852244898,0.088163265,48
nips4b_birds_trainfile620.wav,bird,Petpet_song,Petronia petronia,1.207437642,0.19156462600000002,5
nips4b_birds_trainfile455.wav,bird,Sylund_call,Sylvia undata,0.006530612,0.222040816,36
nips4b_birds_trainfile078.wav,bird,Anttri_song,Anthus trivialis,0.453877551,0.19265306100000001,39
nips4b_birds_trainfile262.wav,bird,Loxcur_call,Loxia curvirostra,3.244444444,0.087619048,57
nips4b_birds_trainfile320.wav,bird,Sylmel_call,Sylvia melanocephala,0.03047619,0.031927437999999995,28
nips4b_birds_trainfile644.wav,bird,Alaarv_song,Alauda arvensis,1.01968254,0.011428571,44
nips4b_birds_trainfile433.wav,bird,Sylcan_song,Sylvia cantillans,0.377324263,0.037732426,4
nips4b_birds_trainfile479.wav,bird,Denmaj_drum,Dendrocopos major,1.31122449,0.023469387999999997,56
nips4b_birds_trainfile093.wav,bird,Sylmel_song,Sylvia melanocephala,0.181405896,0.06095238099999999,3
nips4b_birds_trainfile281.wav,bird,Cetcet_song,Cettia cetti,1.86122449,0.992653061,23
nips4b_birds_trainfile157.wav,bird,Sylund_song,Sylvia undata,2.3183673469999997,0.071836735,18
nips4b_birds_trainfile399.wav,bird,Carcar_call,Carduelis carduelis,1.262585034,0.056598639000000006,67
nips4b_birds_trainfile612.wav,bird,Sylcan_song,Sylvia cantillans,2.8767346939999996,0.039183672999999995,4
nips4b_birds_trainfile662.wav,bird,Alaarv_song,Alauda arvensis,2.7314285710000004,0.050793650999999995,44
nips4b_birds_trainfile442.wav,bird,Erirub_song,Erithacus rubecula,0.315646259,0.511564626,42
nips4b_birds_trainfile467.wav,bird,Sylatr_song,Sylvia atricapilla,2.220408163,0.139319728,63
nips4b_birds_trainfile312.wav,bird,Alaarv_song,Alauda arvensis,1.9682539680000002,0.063492063,44
nips4b_birds_trainfile212.wav,bird,Lularb_song,lullula arborea,1.342857143,0.116326531,51
nips4b_birds_trainfile220.wav,bird,Sylcan_song,Sylvia cantillans,2.7885714289999997,0.284081633,4
nips4b_birds_trainfile342.wav,bird,Lularb_song,lullula arborea,1.8938775509999999,0.165306122,51
nips4b_birds_trainfile031.wav,bird,Turphi_song,Turdus philomelos,4.812335601,0.19156462600000002,34
nips4b_birds_trainfile278.wav,bird,Parcae_call,Cyanistes caeruleus,1.8653061219999998,0.073469388,21
nips4b_birds_trainfile241.wav,bird,Erirub_song,Erithacus rubecula,0.044897959,0.10204081599999999,42
nips4b_birds_trainfile071.wav,bird,Lularb_song,lullula arborea,2.632653061,0.09591836699999999,51
nips4b_birds_trainfile023.wav,bird,Galthe_call,Galerida theklae,0.02031746,0.325079365,13
nips4b_birds_trainfile262.wav,bird,Phycol_call,Phylloscopus collybita,1.377414966,0.077460317,38
nips4b_birds_trainfile393.wav,bird,Sylmel_call,Sylvia melanocephala,1.2640362809999999,0.031927437999999995,28
nips4b_birds_trainfile621.wav,bird,Picpic_call,Pica pica,2.542585034,0.06095238099999999,29
nips4b_birds_trainfile217.wav,bird,Carcar_song,Carduelis carduelis,0.282993197,0.031927437999999995,27
nips4b_birds_trainfile675.wav,bird,Anttri_song,Anthus trivialis,2.9663492060000003,0.09578231300000001,39
nips4b_birds_trainfile619.wav,bird,Oriori_call,Oriolus oriolus,0.0,0.452789116,45
nips4b_birds_trainfile046.wav,bird,Sylatr_call,Sylvia atricapilla,3.018594104,0.034829932,41
nips4b_birds_trainfile509.wav,bird,Regign_call,Regulus ignicapillus,1.145396825,0.185396825,69
nips4b_birds_trainfile052.wav,bird,Alaarv_song,Alauda arvensis,2.089795918,0.11900226800000001,44
nips4b_birds_trainfile212.wav,bird,Lularb_song,lullula arborea,0.0,0.046938775999999995,51
nips4b_birds_trainfile171.wav,bird,Siteur_call,Sitta europaea,3.3469387760000004,0.176326531,66
nips4b_birds_trainfile152.wav,bird,Parate_song,Periparus ater,4.429206348999999,0.043537415,8
nips4b_birds_trainfile508.wav,bird,Sylmel_song,Sylvia melanocephala,1.510748299,0.017414966,3
nips4b_birds_trainfile517.wav,bird,Sylcan_call,Sylvia cantillans,4.585941043,0.036281179,40
nips4b_birds_trainfile656.wav,bird,Carcar_song,Carduelis carduelis,3.214512472,0.050793650999999995,27
nips4b_birds_trainfile197.wav,bird,Motcin_call,Motacilla cinerea,4.629478458,0.052244898,72
nips4b_birds_trainfile377.wav,bird,Carcar_song,Carduelis carduelis,1.415873016,0.038095238,27
nips4b_birds_trainfile200.wav,bird,Sylmel_song,Sylvia melanocephala,4.603356009,0.116099773,3
nips4b_birds_trainfile606.wav,bird,Pasdom_call,Passer domesticus,0.27283446699999997,0.12480725599999999,16
nips4b_birds_trainfile481.wav,bird,Lopcri_call,Lophophanes cristatus,2.765714286,0.140408163,37
nips4b_birds_trainfile221.wav,bird,Parcae_song,Cyanistes caeruleus,2.03755102,0.098684807,60
nips4b_birds_trainfile427.wav,bird,Hirrus_call,Hirundo rustica,0.8272108840000001,0.049342404000000006,25
nips4b_birds_trainfile680.wav,bird,Lularb_song,lullula arborea,0.5355102039999999,0.10122449,51
nips4b_birds_trainfile424.wav,bird,Strdec_song,Streptopelia decaocto,1.0565079370000001,0.21478458,49
nips4b_birds_trainfile042.wav,bird,Galthe_call,Galerida theklae,1.005714286,0.446984127,13
nips4b_birds_trainfile598.wav,bird,Turmer_call,Turdus merula,0.38458049899999996,0.464399093,6
nips4b_birds_trainfile406.wav,bird,Oriori_song,Oriolus oriolus,4.217324263,0.25106576,26
nips4b_birds_trainfile449.wav,bird,Anttri_song,Anthus trivialis,2.684081633,0.06095238099999999,39
nips4b_birds_trainfile189.wav,bird,Motcin_call,Motacilla cinerea,1.07755102,0.06893424,72
nips4b_birds_trainfile583.wav,bird,Alaarv_song,Alauda arvensis,2.625306122,0.176326531,44
nips4b_birds_trainfile418.wav,bird,Lopcri_call,Lophophanes cristatus,1.342403628,0.092879819,37
nips4b_birds_trainfile555.wav,bird,Corcor_call,Corvus corone,0.33015873,0.42158730200000005,22
nips4b_birds_trainfile049.wav,bird,Pasdom_call,Passer domesticus,4.776054422,0.152380952,16
nips4b_birds_trainfile638.wav,bird,Galthe_song,Galerida theklae,0.002176871,0.078367347,33
nips4b_birds_trainfile687.wav,bird,Poepal_call,Poecile palustris,3.7322448980000003,0.14530612199999998,71
nips4b_birds_trainfile464.wav,bird,Serser_song,Serinus serinus,0.05877551,0.37877551,30
nips4b_birds_trainfile377.wav,bird,Carcar_song,Carduelis carduelis,4.726349206,0.04571428599999999,27
nips4b_birds_trainfile135.wav,bird,Trotro_song,Troglodytes troglodytes,3.467755102,0.044081632999999995,46
nips4b_birds_trainfile297.wav,bird,Parate_call,Periparus ater,0.8707482990000001,0.06095238099999999,2
nips4b_birds_trainfile262.wav,bird,Loxcur_call,Loxia curvirostra,2.513015873,0.048253968,57
nips4b_birds_trainfile288.wav,bird,Petpet_song,Petronia petronia,0.34829932,0.197369615,5
nips4b_birds_trainfile555.wav,bird,Cerbra_call,Certhia brachydactyla,0.462222222,0.198095238,15
nips4b_birds_trainfile536.wav,bird,Prumod_song,Prunella modularis,0.012244898,0.281632653,7
nips4b_birds_trainfile160.wav,bird,Alaarv_song,Alauda arvensis,0.326530612,1.095510204,44
nips4b_birds_trainfile171.wav,bird,Parate_song,Periparus ater,4.427755102,0.346122449,8
nips4b_birds_trainfile489.wav,bird,Fricoe_song,Fringilla coelebs,1.3489795919999998,0.053061224000000004,10
nips4b_birds_trainfile029.wav,bird,Sylmel_call,Sylvia melanocephala,0.946213152,0.062403627999999996,28
nips4b_birds_trainfile346.wav,bird,Sylcan_call,Sylvia cantillans,2.169614512,0.017414966,40
nips4b_birds_trainfile485.wav,bird,Phycol_song,Phylloscopus collybita,0.45968254,0.16,53
nips4b_birds_trainfile345.wav,bird,Embcir_call,Emberiza cirlus,2.6528798190000002,0.078367347,58
nips4b_birds_trainfile515.wav,bird,Serser_song,Serinus serinus,0.0,0.579591837,30
nips4b_birds_trainfile449.wav,bird,Regign_call,Regulus ignicapillus,2.1725170069999997,0.19374149699999998,69
nips4b_birds_trainfile442.wav,bird,Corcor_call,Corvus corone,1.037641723,0.391836735,22
nips4b_birds_trainfile286.wav,bird,Lopcri_call,Lophophanes cristatus,2.179591837,0.21224489800000002,37
nips4b_birds_trainfile108.wav,bird,Sylcan_call,Sylvia cantillans,3.709387755,0.036281179,40
nips4b_birds_trainfile139.wav,bird,Musstr_call,Muscicapa striata,0.516643991,0.16253968300000002,68
nips4b_birds_trainfile200.wav,bird,Sylmel_song,Sylvia melanocephala,4.426303855,0.130612245,3
nips4b_birds_trainfile312.wav,bird,Alaarv_song,Alauda arvensis,2.6577777780000003,0.07111111099999999,44
nips4b_birds_trainfile198.wav,bird,Alaarv_song,Alauda arvensis,2.495238095,0.048253968,44
nips4b_birds_trainfile207.wav,bird,Lusmeg_song,Luscinia megarhynchos,3.9299773239999998,0.08707483,32
nips4b_birds_trainfile148.wav,bird,Lusmeg_song,Luscinia megarhynchos,4.832653061,0.06095238099999999,32
nips4b_birds_trainfile318.wav,bird,Cetcet_song,Cettia cetti,2.612244898,0.191836735,23
nips4b_birds_trainfile171.wav,bird,Cerbra_song,Certhia brachydactyla,3.2522448980000003,0.235102041,47
nips4b_birds_trainfile175.wav,bird,Sylmel_song,Sylvia melanocephala,1.55755102,0.075102041,3
nips4b_birds_trainfile473.wav,bird,Parcae_call,Cyanistes caeruleus,4.583038548999999,0.098684807,21
nips4b_birds_trainfile050.wav,bird,Sylund_call,Sylvia undata,2.333605442,0.217687075,36
nips4b_birds_trainfile609.wav,bird,Lopcri_call,Lophophanes cristatus,0.332653061,0.051020407999999996,37
nips4b_birds_trainfile225.wav,bird,Lularb_song,lullula arborea,1.17755102,0.097959184,51
nips4b_birds_trainfile252.wav,bird,Carcar_call,Carduelis carduelis,0.32217687100000003,0.055147392,67
nips4b_birds_trainfile175.wav,bird,Picpic_call,Pica pica,1.910204082,0.044081632999999995,29
nips4b_birds_trainfile597.wav,bird,Strtur_song,Streptopelia turtur,1.869387755,0.251428571,70
nips4b_birds_trainfile226.wav,bird,Parcae_call,Cyanistes caeruleus,4.405986395,0.136417234,21
nips4b_birds_trainfile188.wav,bird,Cetcet_song,Cettia cetti,1.467346939,0.08775510199999999,23
nips4b_birds_trainfile188.wav,bird,Cetcet_song,Cettia cetti,2.295918367,0.24693877600000003,23
nips4b_birds_trainfile031.wav,bird,Turphi_song,Turdus philomelos,1.314829932,0.139319728,34
nips4b_birds_trainfile121.wav,bird,Parcae_song,Cyanistes caeruleus,1.564444444,0.104489796,60
nips4b_birds_trainfile604.wav,bird,Alaarv_song,Alauda arvensis,0.6133333329999999,0.294603175,44
nips4b_birds_trainfile518.wav,bird,Cisjun_song,Cisticola juncidis,0.847528345,0.159637188,55
nips4b_birds_trainfile058.wav,bird,Turphi_song,Turdus philomelos,1.394285714,0.130612245,34
nips4b_birds_trainfile636.wav,bird,Sylund_song,Sylvia undata,0.519183673,0.03755102,18
nips4b_birds_trainfile494.wav,bird,Picpic_call,Pica pica,0.510839002,0.052244898,29
nips4b_birds_trainfile509.wav,bird,Regign_song,Regulus ignicapillus,3.784126984,0.076190476,35
nips4b_birds_trainfile046.wav,bird,Sylatr_call,Sylvia atricapilla,0.0,0.043537415,41
nips4b_birds_trainfile159.wav,bird,Sylcan_call,Sylvia cantillans,0.718367347,0.037732426,40
nips4b_birds_trainfile063.wav,bird,Sylcan_song,Sylvia cantillans,4.2463492060000005,0.040634921000000004,4
nips4b_birds_trainfile063.wav,bird,Sylcan_song,Sylvia cantillans,0.9723356009999999,0.10739229,4
nips4b_birds_trainfile098.wav,bird,Sylcan_song,Sylvia cantillans,3.95755102,0.146938776,4
nips4b_birds_trainfile028.wav,bird,Galthe_song,Galerida theklae,0.0,0.05877551,33
nips4b_birds_trainfile135.wav,bird,Trotro_song,Troglodytes troglodytes,3.379591837,0.052244898,46
nips4b_birds_trainfile393.wav,bird,Sylmel_call,Sylvia melanocephala,3.822585034,0.021768707,28
nips4b_birds_trainfile434.wav,bird,Musstr_call,Muscicapa striata,0.67047619,0.049342404000000006,68
nips4b_birds_trainfile609.wav,bird,Fricoe_song,Fringilla coelebs,1.806122449,0.073469388,10
nips4b_birds_trainfile587.wav,bird,Regign_song,Regulus ignicapillus,4.098321995,0.65015873,35
nips4b_birds_trainfile201.wav,bird,Cetcet_song,Cettia cetti,3.728253968,0.13714285699999998,23
nips4b_birds_trainfile013.wav,bird,Sylund_song,Sylvia undata,4.638367347,0.03755102,18
nips4b_birds_trainfile121.wav,bird,Parcae_song,Cyanistes caeruleus,0.502131519,0.116099773,60
nips4b_birds_trainfile417.wav,bird,Chlchl_call,Chloris chloris,4.403809524,0.325079365,76
nips4b_birds_trainfile270.wav,bird,Sylatr_song,Sylvia atricapilla,4.342131519,0.116099773,63
nips4b_birds_trainfile320.wav,bird,Sylmel_call,Sylvia melanocephala,1.098594104,0.026122449,28
nips4b_birds_trainfile026.wav,bird,Picpic_call,Pica pica,0.12190476199999999,0.08707483,29
nips4b_birds_trainfile181.wav,bird,Motcin_call,Motacilla cinerea,4.404535147,0.06530612200000001,72
nips4b_birds_trainfile628.wav,bird,Trotro_song,Troglodytes troglodytes,1.955555556,0.061678005,46
nips4b_birds_trainfile045.wav,bird,Sylcan_song,Sylvia cantillans,3.7239002269999997,0.058049887,4
nips4b_birds_trainfile570.wav,bird,Phycol_song,Phylloscopus collybita,2.497959184,0.111020408,53
nips4b_birds_trainfile316.wav,bird,Prumod_song,Prunella modularis,2.727619048,1.026031746,7
nips4b_birds_trainfile422.wav,bird,Carcar_song,Carduelis carduelis,0.920090703,0.179954649,27
nips4b_birds_trainfile416.wav,bird,Sylatr_call,Sylvia atricapilla,0.052244898,0.043537415,41
nips4b_birds_trainfile332.wav,bird,Carcar_song,Carduelis carduelis,1.11600907,0.052244898,27
nips4b_birds_trainfile123.wav,bird,Fricoe_song,Fringilla coelebs,1.3510204080000001,0.069387755,10
nips4b_birds_trainfile300.wav,bird,Alaarv_song,Alauda arvensis,4.313650794,0.22984127,44
nips4b_birds_trainfile320.wav,bird,Sylmel_call,Sylvia melanocephala,1.307573696,0.027573696,28
nips4b_birds_trainfile634.wav,bird,Carcan_song,Linaria cannabina,0.372244898,0.043537415,14
nips4b_birds_trainfile046.wav,bird,Sylatr_call,Sylvia atricapilla,1.332244898,0.034829932,41
nips4b_birds_trainfile212.wav,bird,Lularb_song,lullula arborea,1.044897959,0.136734694,51
nips4b_birds_trainfile063.wav,bird,Sylcan_song,Sylvia cantillans,4.078004535,0.052244898,4
nips4b_birds_trainfile038.wav,bird,Galthe_song,Galerida theklae,0.542040816,0.089251701,33
nips4b_birds_trainfile033.wav,bird,Galthe_song,Galerida theklae,2.150748299,0.050068027,33
nips4b_birds_trainfile272.wav,bird,Parcae_call,Cyanistes caeruleus,1.265487528,0.078367347,21
nips4b_birds_trainfile175.wav,bird,Sylmel_song,Sylvia melanocephala,0.9534693879999999,0.034285714,3
nips4b_birds_trainfile542.wav,bird,Fricoe_song,Fringilla coelebs,1.255102041,0.055102041,10
nips4b_birds_trainfile164.wav,bird,Carcan_call,Linaria cannabina,1.676190476,0.056598639000000006,19
nips4b_birds_trainfile135.wav,bird,Trotro_song,Troglodytes troglodytes,1.947755102,0.089795918,46
nips4b_birds_trainfile164.wav,bird,Carcan_call,Linaria cannabina,0.0,0.042086168,19
nips4b_birds_trainfile038.wav,bird,Galthe_song,Galerida theklae,1.8873469390000002,0.17414966,33
nips4b_birds_trainfile411.wav,bird,Sylatr_song,Sylvia atricapilla,1.271292517,0.116099773,63
nips4b_birds_trainfile373.wav,bird,Fricoe_song,Fringilla coelebs,0.0,0.020408163,10
nips4b_birds_trainfile368.wav,bird,Alaarv_song,Alauda arvensis,0.464761905,0.057142857000000005,44
nips4b_birds_trainfile254.wav,bird,Cetcet_song,Cettia cetti,0.428571429,0.081632653,23
nips4b_birds_trainfile033.wav,bird,Galthe_song,Galerida theklae,2.359727891,0.11537415,33
nips4b_birds_trainfile456.wav,bird,Parmaj_call,Parus major,0.017414966,0.089977324,24
nips4b_birds_trainfile539.wav,bird,Lularb_song,lullula arborea,2.615873016,0.052698413,51
nips4b_birds_trainfile451.wav,bird,Sylatr_call,Sylvia atricapilla,1.010068027,0.043537415,41
nips4b_birds_trainfile085.wav,bird,Colpal_song,Columba palumbus,4.551111111,0.436825397,54
nips4b_birds_trainfile156.wav,bird,Lopcri_call,Lophophanes cristatus,3.966258503,0.09433106599999999,37
nips4b_birds_trainfile103.wav,bird,Lusmeg_song,Luscinia megarhynchos,0.597913832,0.269931973,32
nips4b_birds_trainfile304.wav,bird,Galcri_song,Galerida cristata,1.5428571430000002,0.146938776,65
nips4b_birds_trainfile625.wav,bird,Sylmel_call,Sylvia melanocephala,4.282630385,0.049342404000000006,28
nips4b_birds_trainfile169.wav,bird,Alaarv_song,Alauda arvensis,1.6783673469999998,0.11755102,44
nips4b_birds_trainfile591.wav,bird,Parcae_song,Cyanistes caeruleus,3.37414966,0.09578231300000001,60
nips4b_birds_trainfile007.wav,bird,Parate_song,Periparus ater,0.0,0.365714286,8
nips4b_birds_trainfile157.wav,bird,Sylund_song,Sylvia undata,2.85877551,0.060408163,18
nips4b_birds_trainfile509.wav,bird,Colpal_song,Columba palumbus,1.049795918,0.16979591800000002,54
nips4b_birds_trainfile377.wav,bird,Carcar_song,Carduelis carduelis,2.612063492,0.12190476199999999,27
nips4b_birds_trainfile010.wav,bird,Carcan_song,Linaria cannabina,0.26122449,0.075464853,14
nips4b_birds_trainfile368.wav,bird,Alaarv_song,Alauda arvensis,2.382222222,0.057142857000000005,44
nips4b_birds_trainfile176.wav,bird,Turphi_song,Turdus philomelos,0.7365079370000001,0.116099773,34
nips4b_birds_trainfile299.wav,bird,Carcan_song,Linaria cannabina,0.9273469390000001,0.02829932,14
nips4b_birds_trainfile197.wav,bird,Carcar_call,Carduelis carduelis,1.224852608,0.06095238099999999,67
nips4b_birds_trainfile097.wav,bird,Sylund_song,Sylvia undata,0.568163265,0.112653061,18
