file,type,class_name,species,start,length,label
nips4b_birds_trainfile004.wav,bird,Turmer_call,Turdus merula,2.34521542,0.73723356,6
nips4b_birds_trainfile379.wav,bird,Sylmel_song,Sylvia melanocephala,3.931428571,0.168344671,3
nips4b_birds_trainfile212.wav,bird,Lularb_song,lullula arborea,0.185714286,0.151020408,57
nips4b_birds_trainfile434.wav,bird,Musstr_call,Muscicapa striata,0.67047619,0.049342404000000006,77
nips4b_birds_trainfile358.wav,bird,Regign_song,Regulus ignicapillus,1.797959184,0.169387755,37
nips4b_birds_trainfile093.wav,bird,Sylmel_song,Sylvia melanocephala,2.480181406,0.026122449,3
nips4b_birds_trainfile115.wav,bird,Sylatr_song,Sylvia atricapilla,3.085351474,0.22349206300000002,72
nips4b_birds_trainfile153.wav,bird,Trotro_song,Troglodytes troglodytes,0.0,0.04571428599999999,50
nips4b_birds_trainfile071.wav,insect,Phofem_song,Pholidoptera femorata,0.0,0.028571429,9
nips4b_birds_trainfile034.wav,bird,Sylcan_song,Sylvia cantillans,0.502131519,0.078367347,4
nips4b_birds_trainfile119.wav,bird,Cetcet_song,Cettia cetti,0.9193650790000001,0.073650794,25
nips4b_birds_trainfile166.wav,bird,Embcir_song,Emberiza cirlus,1.714285714,0.059183673,19
nips4b_birds_trainfile656.wav,bird,Carcar_song,Carduelis carduelis,3.070839002,0.043537415,29
nips4b_birds_trainfile276.wav,bird,Aegcau_call,Aegithalos caudatus,0.940408163,0.091428571,22
nips4b_birds_trainfile208.wav,bird,Sylcan_call,Sylvia cantillans,4.3609977319999995,0.023219955,42
nips4b_birds_trainfile547.wav,bird,Turmer_call,Turdus merula,0.359909297,0.084172336,6
nips4b_birds_trainfile410.wav,bird,Lularb_song,lullula arborea,1.369387755,0.03877551,57
nips4b_birds_trainfile633.wav,bird,Phycol_call,Phylloscopus collybita,0.509387755,0.102312925,40
nips4b_birds_trainfile409.wav,bird,Poepal_call,Poecile palustris,3.57877551,2.2675999999999998e-05,80
nips4b_birds_trainfile071.wav,bird,Lularb_song,lullula arborea,2.430612245,0.040816327,57
nips4b_birds_trainfile494.wav,bird,Carcar_song,Carduelis carduelis,1.4599546490000002,0.075464853,29
nips4b_birds_trainfile409.wav,bird,Trotro_song,Troglodytes troglodytes,3.982222222,0.031927437999999995,50
nips4b_birds_trainfile662.wav,bird,Galcri_song,Galerida cristata,0.0,0.151111111,74
nips4b_birds_trainfile628.wav,bird,Trotro_song,Troglodytes troglodytes,0.682086168,0.029024942999999997,50
nips4b_birds_trainfile067.wav,bird,Galcri_call,Galerida cristata,2.7682539680000002,0.401269841,56
nips4b_birds_trainfile406.wav,bird,Cetcet_song,Cettia cetti,1.7835827659999999,0.22058956899999999,25
nips4b_birds_trainfile223.wav,insect,Ptehey_song,Pteronemobius heydenii,0.0,2.8966893419999997,59
nips4b_birds_trainfile409.wav,bird,Siteur_song,Sitta europaea,2.081088435,0.12190476199999999,14
nips4b_birds_trainfile489.wav,bird,Parcae_call,Cyanistes caeruleus,2.308163265,0.073469388,23
nips4b_birds_trainfile609.wav,bird,Erirub_song,Erithacus rubecula,4.136734693999999,0.37142857100000004,44
nips4b_birds_trainfile241.wav,bird,Lopcri_call,Lophophanes cristatus,4.632653061,0.089795918,39
nips4b_birds_trainfile078.wav,bird,Anttri_song,Anthus trivialis,0.153469388,0.13387755099999998,41
nips4b_birds_trainfile393.wav,bird,Sylmel_call,Sylvia melanocephala,1.9446712019999999,0.031927437999999995,30
nips4b_birds_trainfile251.wav,bird,Sylund_song,Sylvia undata,0.055510204,0.078367347,20
nips4b_birds_trainfile249.wav,bird,Sylcan_song,Sylvia cantillans,0.17414966,0.110294785,4
nips4b_birds_trainfile495.wav,bird,Carcan_song,Linaria cannabina,0.40054421799999995,0.039183672999999995,16
nips4b_birds_trainfile379.wav,bird,Sylmel_song,Sylvia melanocephala,2.3307029480000003,0.049342404000000006,3
nips4b_birds_trainfile660.wav,bird,Trotro_song,Troglodytes troglodytes,1.084081633,0.047346939000000005,50
nips4b_birds_trainfile680.wav,bird,Lularb_song,lullula arborea,0.26775510199999997,0.109387755,57
nips4b_birds_trainfile253.wav,bird,Turphi_call,Turdus philomelos,2.351020408,0.022857142999999996,33
nips4b_birds_trainfile395.wav,bird,Parcae_song,Cyanistes caeruleus,2.719637188,0.104489796,69
nips4b_birds_trainfile656.wav,bird,Carcar_song,Carduelis carduelis,1.0710204079999999,0.052244898,29
nips4b_birds_trainfile181.wav,bird,Motcin_call,Motacilla cinerea,2.86984127,0.039909297,81
nips4b_birds_trainfile322.wav,bird,Pasdom_call,Passer domesticus,2.7530158730000003,0.182857143,18
nips4b_birds_trainfile377.wav,bird,Carcar_song,Carduelis carduelis,0.113015873,0.050793650999999995,29
nips4b_birds_trainfile162.wav,bird,Galcri_song,Galerida cristata,1.732789116,0.282993197,74
nips4b_birds_trainfile637.wav,bird,Sylmel_song,Sylvia melanocephala,3.1753287980000002,0.018866213,3
nips4b_birds_trainfile509.wav,bird,Regign_call,Regulus ignicapillus,0.716190476,0.177777778,78
nips4b_birds_trainfile171.wav,bird,Parate_song,Periparus ater,3.568979592,0.27755102,10
nips4b_birds_trainfile379.wav,bird,Sylmel_song,Sylvia melanocephala,2.021587302,0.113197279,3
nips4b_birds_trainfile506.wav,bird,Siteur_song,Sitta europaea,2.53877551,0.089795918,14
nips4b_birds_trainfile424.wav,bird,Parmaj_call,Parus major,1.082630385,0.09578231300000001,26
nips4b_birds_trainfile648.wav,bird,Petpet_song,Petronia petronia,4.388571429,0.208979592,5
nips4b_birds_trainfile332.wav,bird,Carcar_song,Carduelis carduelis,0.782222222,0.03047619,29
nips4b_birds_trainfile098.wav,bird,Petpet_call,Petronia petronia,3.219591837,0.235102041,58
nips4b_birds_trainfile550.wav,bird,Motcin_call,Motacilla cinerea,3.961904762,0.043537415,81
nips4b_birds_trainfile395.wav,bird,Parmaj_song,Parus major,1.468662132,0.116099773,68
nips4b_birds_trainfile334.wav,bird,Strtur_song,Streptopelia turtur,4.223129252,0.473106576,79
nips4b_birds_trainfile473.wav,bird,Parcae_call,Cyanistes caeruleus,3.9967346939999997,0.055147392,23
nips4b_birds_trainfile365.wav,bird,Parmaj_song,Parus major,0.7314285709999999,0.052244898,68
nips4b_birds_trainfile063.wav,bird,Sylcan_song,Sylvia cantillans,3.9590022680000003,0.029024942999999997,4
nips4b_birds_trainfile052.wav,bird,Alaarv_song,Alauda arvensis,0.76122449,0.336734694,47
nips4b_birds_trainfile417.wav,bird,Chlchl_call,Chloris chloris,4.403809524,0.325079365,86
nips4b_birds_trainfile667.wav,bird,Cetcet_song,Cettia cetti,1.79047619,0.116825397,25
nips4b_birds_trainfile455.wav,bird,Sylund_call,Sylvia undata,0.006530612,0.222040816,38
nips4b_birds_trainfile656.wav,bird,Carcar_song,Carduelis carduelis,2.6760997730000002,0.089977324,29
nips4b_birds_trainfile323.wav,bird,Parmaj_song,Parus major,3.5809523810000004,0.224217687,68
nips4b_birds_trainfile456.wav,bird,Strdec_song,Streptopelia decaocto,1.6079818590000001,0.42956916100000003,53
nips4b_birds_trainfile142.wav,bird,Pyrpyr_call,Pyrrhula pyrrhula,3.40462585,0.091428571,52
nips4b_birds_trainfile414.wav,bird,Turphi_song,Turdus philomelos,2.982312925,0.18866213199999998,36
nips4b_birds_trainfile638.wav,bird,Galthe_song,Galerida theklae,0.113197279,0.032653061000000004,35
nips4b_birds_trainfile382.wav,bird,Embcir_song,Emberiza cirlus,4.871428571,0.040816327,19
nips4b_birds_trainfile470.wav,bird,Lusmeg_call,Luscinia megarhynchos,0.638548753,0.116099773,46
nips4b_birds_trainfile417.wav,bird,Pasdom_call,Passer domesticus,1.594920635,0.172698413,18
nips4b_birds_trainfile508.wav,bird,Sylmel_song,Sylvia melanocephala,0.114648526,0.082721088,3
nips4b_birds_trainfile602.wav,bird,Musstr_call,Muscicapa striata,0.333786848,0.069659864,77
nips4b_birds_trainfile479.wav,bird,Poepal_call,Poecile palustris,1.584761905,0.072562358,80
nips4b_birds_trainfile262.wav,bird,Loxcur_call,Loxia curvirostra,2.604444444,0.064761905,66
nips4b_birds_trainfile536.wav,bird,Parcae_call,Cyanistes caeruleus,2.208163265,0.167346939,23
nips4b_birds_trainfile398.wav,bird,Chlchl_call,Chloris chloris,1.051428571,0.41650793700000005,86
nips4b_birds_trainfile368.wav,bird,Alaarv_song,Alauda arvensis,0.8787301590000001,0.08380952400000001,47
nips4b_birds_trainfile377.wav,bird,Carcar_song,Carduelis carduelis,4.130793651,0.10031746,29
nips4b_birds_trainfile034.wav,bird,Sylcan_song,Sylvia cantillans,1.010068027,0.058049887,4
nips4b_birds_trainfile297.wav,bird,Butbut_call,Buteo buteo,3.892244898,0.473106576,0
nips4b_birds_trainfile171.wav,bird,Siteur_call,Sitta europaea,3.118367347,0.166530612,75
nips4b_birds_trainfile199.wav,insect,Tetpyg_song,Tettigettula pygmea,2.525170068,0.058049887,8
nips4b_birds_trainfile653.wav,bird,Turphi_song,Turdus philomelos,2.133333333,0.036281179,36
nips4b_birds_trainfile185.wav,bird,Carcan_call,Linaria cannabina,1.56154195,0.031927437999999995,21
nips4b_birds_trainfile682.wav,bird,Sylund_song,Sylvia undata,1.172244898,0.06530612200000001,20
nips4b_birds_trainfile092.wav,amphibian,Pelgra_call,Pelophylax kl. grafi,0.647256236,0.171247166,49
nips4b_birds_trainfile121.wav,bird,Parmaj_song,Parus major,1.3496598640000002,0.040634921000000004,68
nips4b_birds_trainfile346.wav,bird,Sylcan_call,Sylvia cantillans,2.9590929710000005,0.023219955,42
nips4b_birds_trainfile385.wav,bird,Cetcet_song,Cettia cetti,1.051428571,0.08380952400000001,25
nips4b_birds_trainfile467.wav,bird,Parcae_call,Cyanistes caeruleus,0.866394558,0.074013605,23
nips4b_birds_trainfile121.wav,bird,Parmaj_song,Parus major,3.776145125,0.1538322,68
nips4b_birds_trainfile222.wav,bird,Sylcan_song,Sylvia cantillans,0.512653061,0.05877551,4
nips4b_birds_trainfile135.wav,bird,Trotro_song,Troglodytes troglodytes,4.747755102,0.09959183699999999,50
nips4b_birds_trainfile508.wav,bird,Sylmel_song,Sylvia melanocephala,1.316281179,0.021768707,3
nips4b_birds_trainfile612.wav,bird,Sylcan_song,Sylvia cantillans,3.425306122,0.04244898,4
nips4b_birds_trainfile188.wav,bird,Cetcet_song,Cettia cetti,0.771428571,0.151020408,25
nips4b_birds_trainfile383.wav,bird,Denmaj_call,Dendrocopos major,2.1594557819999998,0.021768707,85
nips4b_birds_trainfile001.wav,bird,Erirub_call,Erithacus rubecula,2.478730159,0.046439909,1
nips4b_birds_trainfile312.wav,bird,Alaarv_song,Alauda arvensis,2.316190476,0.184126984,47
nips4b_birds_trainfile637.wav,bird,Sylmel_song,Sylvia melanocephala,3.510566893,0.024671202000000003,3
nips4b_birds_trainfile409.wav,bird,Trotro_song,Troglodytes troglodytes,4.199909297,0.026122449,50
nips4b_birds_trainfile503.wav,bird,Embcir_song,Emberiza cirlus,1.62244898,0.03877551,19
nips4b_birds_trainfile225.wav,bird,Lularb_song,lullula arborea,1.4265306119999999,0.167346939,57
nips4b_birds_trainfile262.wav,bird,Loxcur_call,Loxia curvirostra,2.189206349,0.09650793699999999,66
nips4b_birds_trainfile326.wav,bird,Regign_song,Regulus ignicapillus,1.9983673469999998,0.10122449,37
nips4b_birds_trainfile418.wav,bird,Lopcri_call,Lophophanes cristatus,0.7314285709999999,0.182857143,39
nips4b_birds_trainfile458.wav,bird,Oriori_song,Oriolus oriolus,1.646938776,0.185714286,28
nips4b_birds_trainfile267.wav,insect,Ptehey_song,Pteronemobius heydenii,0.8751020409999999,1.0873469390000001,59
nips4b_birds_trainfile071.wav,bird,Lularb_song,lullula arborea,1.6714285709999999,0.081632653,57
nips4b_birds_trainfile058.wav,bird,Trotro_song,Troglodytes troglodytes,0.434285714,0.071836735,50
nips4b_birds_trainfile393.wav,bird,Sylmel_call,Sylvia melanocephala,2.107210884,0.03047619,30
nips4b_birds_trainfile121.wav,bird,Parmaj_song,Parus major,0.32217687100000003,0.1538322,68
nips4b_birds_trainfile043.wav,bird,Parcae_call,Cyanistes caeruleus,3.38430839,0.075464853,23
nips4b_birds_trainfile509.wav,bird,Colpal_song,Columba palumbus,0.193015873,0.14730158699999998,63
nips4b_birds_trainfile676.wav,bird,Pyrpyr_call,Pyrrhula pyrrhula,0.0,0.069659864,52
nips4b_birds_trainfile683.wav,bird,Parmaj_song,Parus major,4.166530612,0.12190476199999999,68
nips4b_birds_trainfile377.wav,bird,Carcar_song,Carduelis carduelis,4.636190476,0.048253968,29
nips4b_birds_trainfile029.wav,bird,Sylmel_call,Sylvia melanocephala,0.48761904799999994,0.056598639000000006,30
nips4b_birds_trainfile611.wav,insect,Phofem_song,Pholidoptera femorata,1.9857142859999999,0.040816327,9
nips4b_birds_trainfile417.wav,bird,Pasdom_call,Passer domesticus,4.840634921,0.163265306,18
nips4b_birds_trainfile567.wav,bird,Turmer_call,Turdus merula,0.0,0.458594104,6
nips4b_birds_trainfile126.wav,bird,Lusmeg_song,Luscinia megarhynchos,1.708163265,0.057142857000000005,34
nips4b_birds_trainfile412.wav,bird,Chlchl_call,Chloris chloris,0.99047619,0.446984127,86
nips4b_birds_trainfile101.wav,bird,Parcae_song,Cyanistes caeruleus,3.1985487530000003,0.171247166,69
nips4b_birds_trainfile496.wav,bird,Sylcan_song,Sylvia cantillans,1.686349206,0.098684807,4
nips4b_birds_trainfile278.wav,bird,Parcae_call,Cyanistes caeruleus,2.251020408,0.053061224000000004,23
nips4b_birds_trainfile028.wav,bird,Galthe_song,Galerida theklae,1.896054422,0.056598639000000006,35
nips4b_birds_trainfile034.wav,bird,Sylcan_song,Sylvia cantillans,0.864943311,0.031927437999999995,4
nips4b_birds_trainfile255.wav,bird,Motcin_call,Motacilla cinerea,3.673469388,0.052244898,81
nips4b_birds_trainfile038.wav,bird,Galthe_song,Galerida theklae,1.175510204,0.100136054,35
nips4b_birds_trainfile038.wav,bird,Galthe_song,Galerida theklae,2.076734694,0.08707483,35
nips4b_birds_trainfile636.wav,bird,Sylund_song,Sylvia undata,1.046530612,0.04571428599999999,20
nips4b_birds_trainfile515.wav,bird,Serser_song,Serinus serinus,2.6,0.040816327,32
nips4b_birds_trainfile423.wav,bird,Pasdom_call,Passer domesticus,1.26984127,0.132063492,18
nips4b_birds_trainfile219.wav,bird,Lusmeg_song,Luscinia megarhynchos,3.1938775510000004,0.063265306,34
nips4b_birds_trainfile455.wav,bird,Sylund_call,Sylvia undata,2.324897959,0.104489796,38
nips4b_birds_trainfile127.wav,bird,Carcan_song,Linaria cannabina,4.30585034,0.078367347,16
nips4b_birds_trainfile377.wav,bird,Carcar_song,Carduelis carduelis,1.7168253969999998,0.07111111099999999,29
nips4b_birds_trainfile197.wav,bird,Motcin_call,Motacilla cinerea,2.5948299319999997,0.037732426,81
nips4b_birds_trainfile007.wav,bird,Parate_song,Periparus ater,0.0,0.365714286,10
nips4b_birds_trainfile662.wav,bird,Alaarv_song,Alauda arvensis,2.7314285710000004,0.050793650999999995,47
nips4b_birds_trainfile655.wav,bird,Motcin_call,Motacilla cinerea,0.551111111,0.055873016,81
nips4b_birds_trainfile269.wav,insect,Cicatr_song,Cicadatra atra,0.0,2.536780045,54
nips4b_birds_trainfile169.wav,bird,Alaarv_song,Alauda arvensis,1.6783673469999998,0.11755102,47
nips4b_birds_trainfile198.wav,bird,Alaarv_song,Alauda arvensis,1.1631746029999999,0.134603175,47
nips4b_birds_trainfile046.wav,bird,Sylatr_call,Sylvia atricapilla,0.818503401,0.029024942999999997,43
nips4b_birds_trainfile656.wav,bird,Carcar_song,Carduelis carduelis,3.214512472,0.050793650999999995,29
nips4b_birds_trainfile383.wav,bird,Denmaj_call,Dendrocopos major,2.8408163269999998,0.026122449,85
nips4b_birds_trainfile583.wav,bird,Alaarv_song,Alauda arvensis,1.9134693880000002,0.097959184,47
nips4b_birds_trainfile605.wav,bird,Sylcan_call,Sylvia cantillans,3.507664399,0.023219955,42
nips4b_birds_trainfile228.wav,bird,Sylund_song,Sylvia undata,4.630204082,0.078367347,20
nips4b_birds_trainfile377.wav,bird,Carcar_song,Carduelis carduelis,1.133968254,0.055873016,29
nips4b_birds_trainfile598.wav,bird,Prumod_song,Prunella modularis,1.153741497,1.001360544,7
nips4b_birds_trainfile599.wav,bird,Lularb_song,lullula arborea,1.314829932,0.19156462600000002,57
nips4b_birds_trainfile098.wav,bird,Petpet_call,Petronia petronia,1.5183673469999999,0.496326531,58
nips4b_birds_trainfile393.wav,bird,Sylmel_call,Sylvia melanocephala,2.532426304,0.023219955,30
nips4b_birds_trainfile085.wav,bird,Erirub_song,Erithacus rubecula,1.808253968,0.441904762,44
nips4b_birds_trainfile131.wav,bird,Carcan_call,Linaria cannabina,2.443900227,0.046439909,21
nips4b_birds_trainfile121.wav,bird,Parcae_song,Cyanistes caeruleus,3.9590022680000003,0.10739229,69
nips4b_birds_trainfile368.wav,bird,Alaarv_song,Alauda arvensis,1.6444444440000001,0.09777777800000001,47
nips4b_birds_trainfile660.wav,bird,Trotro_song,Troglodytes troglodytes,3.857959184,0.035918367,50
nips4b_birds_trainfile660.wav,bird,Trotro_song,Troglodytes troglodytes,0.6791836729999999,0.062040816,50
nips4b_birds_trainfile377.wav,bird,Carcar_song,Carduelis carduelis,3.438730159,0.025396825,29
nips4b_birds_trainfile135.wav,bird,Trotro_song,Troglodytes troglodytes,3.7730612239999997,0.053877550999999996,50
nips4b_birds_trainfile152.wav,bird,Parate_song,Periparus ater,2.519365079,0.046439909,10
nips4b_birds_trainfile197.wav,bird,Carcar_call,Carduelis carduelis,4.057687075,0.052244898,76
nips4b_birds_trainfile043.wav,bird,Parcae_call,Cyanistes caeruleus,1.590566893,0.037732426,23
nips4b_birds_trainfile016.wav,bird,Cetcet_song,Cettia cetti,0.833015873,0.16253968300000002,25
nips4b_birds_trainfile479.wav,bird,Denmaj_drum,Dendrocopos major,1.453061224,0.024489796,65
nips4b_birds_trainfile302.wav,bird,Pasdom_call,Passer domesticus,1.5034920630000002,0.203174603,18
nips4b_birds_trainfile153.wav,bird,Fricoe_call,Fringilla coelebs,3.0073469389999996,0.127346939,70
nips4b_birds_trainfile192.wav,bird,Parate_song,Periparus ater,4.934693878,0.069206349,10
nips4b_birds_trainfile219.wav,bird,Lusmeg_song,Luscinia megarhynchos,4.030612245,0.03877551,34
